Model,Displ,Cyl,Trans,Drive,Fuel,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Comb CO2
GMC Acadia,2.5,4,Auto-6,4WD,Gasoline,FA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXT02.5201,standard SUV,6,21,25,23,5,No,392
GMC Acadia,3.6,6,Auto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HGMXT03.6152,standard SUV,5,18,25,21,4,No,426
GMC Acadia,3.6,6,Auto-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HGMXT03.6152,standard SUV,6,18,25,21,4,No,426
GMC Acadia,3.6,6,Auto-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HGMXT03.6152,standard SUV,5,18,25,20,4,No,437
GMC Acadia,3.6,6,Auto-6,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HGMXT03.6152,standard SUV,6,18,25,20,4,No,437
GMC Acadia Limited,3.6,6,Auto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HGMXT03.6151,standard SUV,5,15,22,18,3,No,507
GMC Acadia Limited,3.6,6,Auto-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HGMXT03.6151,standard SUV,6,15,22,18,3,No,507
GMC Acadia Limited,3.6,6,Auto-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HGMXT03.6151,standard SUV,5,15,22,17,3,No,518
GMC Acadia Limited,3.6,6,Auto-6,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HGMXT03.6151,standard SUV,6,15,22,17,3,No,518
GMC Savana 2500,6,8,Auto-6,2WD,Gasoline,CA,B8,Federal Tier 2 Bin 8,HGMXT06.0396,van,2,11,16,13,1,No,704
GMC Savana 2500,6,8,Auto-6,2WD,Gasoline,FA,B8,Federal Tier 2 Bin 8,HGMXT06.0396,van,2,11,16,13,1,No,704
GMC Savana 3500,6,8,Auto-6,2WD,Gasoline,CA,B8,Federal Tier 2 Bin 8,HGMXT06.0396,van,2,11,16,12,1,No,716
GMC Savana 3500,6,8,Auto-6,2WD,Gasoline,FA,B8,Federal Tier 2 Bin 8,HGMXT06.0396,van,2,11,16,12,1,No,716
GMC Sierra 15,4.3,6,Auto-6,2WD,Ethanol/Gas,CA,L3ULEV70,California LEV-III ULEV70,HGMXT04.3187,pickup,7,12/18,16/24,14/20,4,No,457/448
GMC Sierra 15,4.3,6,Auto-6,2WD,Ethanol/Gas,FA,T3B70,Federal Tier 3 Bin 70,HGMXT04.3187,pickup,7,12/18,16/24,14/20,4,No,457/448
GMC Sierra 15,4.3,6,Auto-6,4WD,Ethanol/Gas,CA,L3ULEV70,California LEV-III ULEV70,HGMXT04.3187,pickup,7,12/17,15/22,13/19,4,No,473/474
GMC Sierra 15,4.3,6,Auto-6,4WD,Ethanol/Gas,FA,T3B70,Federal Tier 3 Bin 70,HGMXT04.3187,pickup,7,12/17,15/22,13/19,4,No,473/474
GMC Sierra 15,5.3,8,Auto-6,2WD,Ethanol/Gas,FA,B5,Federal Tier 2 Bin 5,HGMXT05.3382,pickup,5,12/16,17/23,14/19,4,No,457/475
GMC Sierra 15,5.3,8,Auto-6,2WD,Ethanol/Gas,CA,L3ULEV125,California LEV-III ULEV125,HGMXT05.3382,pickup,6,12/16,17/23,14/19,4,No,457/475
GMC Sierra 15,5.3,8,Auto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HGMXT05.3384,pickup,5,16,23,19,4,No,479
GMC Sierra 15,5.3,8,Auto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HGMXT05.3384,special purpose,5,15,20,17,3,No,523
GMC Sierra 15,5.3,8,Auto-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HGMXT05.3384,pickup,6,16,23,19,4,No,479
GMC Sierra 15,5.3,8,Auto-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HGMXT05.3384,special purpose,6,15,20,17,3,No,523
GMC Sierra 15,5.3,8,Auto-6,4WD,Ethanol/Gas,FA,B5,Federal Tier 2 Bin 5,HGMXT05.3382,pickup,5,11/16,16/22,13/18,3,No,524/492
GMC Sierra 15,5.3,8,Auto-6,4WD,Ethanol/Gas,CA,L3ULEV125,California LEV-III ULEV125,HGMXT05.3382,pickup,6,11/16,16/22,13/18,3,No,524/492
GMC Sierra 15,5.3,8,Auto-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HGMXT05.3384,pickup,5,16,22,18,3,No,494
GMC Sierra 15,5.3,8,Auto-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HGMXT05.3384,special purpose,5,15,19,17,3,No,523
GMC Sierra 15,5.3,8,Auto-6,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HGMXT05.3384,pickup,6,16,22,18,3,No,494
GMC Sierra 15,5.3,8,Auto-6,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HGMXT05.3384,special purpose,6,15,19,17,3,No,523
GMC Sierra 15,5.3,8,Auto-8,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HGMXT05.3383,pickup,5,18,24,20,4,No,447
GMC Sierra 15,5.3,8,Auto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HGMXT05.3383,pickup,6,18,24,20,4,No,447
GMC Sierra 15,5.3,8,Auto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HGMXT05.3383,pickup,5,16,21,18,3,No,488
GMC Sierra 15,5.3,8,Auto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HGMXT05.3383,pickup,6,16,21,18,3,No,488
GMC Sierra 15,5.3,8,Auto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HGMXT05.3384,pickup,5,15,20,17,3,No,533
GMC Sierra 15,5.3,8,Auto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HGMXT05.3384,pickup,6,15,20,17,3,No,533
GMC Sierra 15,6.2,8,Auto-8,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HGMXT06.2374,pickup,5,15,21,17,3,No,523
GMC Sierra 15,6.2,8,Auto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HGMXT06.2374,pickup,6,15,21,17,3,No,523
GMC Sierra 15,6.2,8,Auto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HGMXT06.2374,pickup,5,15,20,17,3,No,531
GMC Sierra 15,6.2,8,Auto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HGMXT06.2374,pickup,6,15,20,17,3,No,531
GMC Terrain,2.4,4,Auto-6,2WD,Ethanol/Gas,CA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXT02.4151,small SUV,6,15/21,21/31,17/25,5,No,359/355
GMC Terrain,2.4,4,Auto-6,2WD,Ethanol/Gas,FA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXT02.4151,small SUV,6,15/21,21/31,17/25,5,No,359/355
GMC Terrain,2.4,4,Auto-6,2WD,Gasoline,CA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXJ02.4199,small SUV,6,21,31,25,5,No,355
GMC Terrain,2.4,4,Auto-6,2WD,Gasoline,FA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXJ02.4199,small SUV,6,21,31,25,5,No,355
GMC Terrain,2.4,4,Auto-6,4WD,Gasoline,CA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXJ02.4199,small SUV,6,20,28,23,5,No,381
GMC Terrain,2.4,4,Auto-6,4WD,Gasoline,FA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXJ02.4199,small SUV,6,20,28,23,5,No,381
GMC Terrain,3.6,6,Auto-6,2WD,Gasoline,CA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXJ03.6165,small SUV,6,17,24,20,4,No,444
GMC Terrain,3.6,6,Auto-6,2WD,Gasoline,FA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXJ03.6165,small SUV,6,17,24,20,4,No,444
GMC Terrain,3.6,6,Auto-6,4WD,Gasoline,CA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXJ03.6165,small SUV,6,16,23,18,3,No,489
GMC Terrain,3.6,6,Auto-6,4WD,Gasoline,FA,T3B110,Federal Tier 3 Transitional Bin 110,HGMXJ03.6165,small SUV,6,16,23,18,3,No,489
GMC Yukon 1500,5.3,8,Auto-6,2WD,Ethanol/Gas,FA,B5,Federal Tier 2 Bin 5,HGMXT05.3382,standard SUV,5,12/16,17/23,14/19,4,No,457/477
GMC Yukon 1500,5.3,8,Auto-6,2WD,Ethanol/Gas,CA,L3ULEV125,California LEV-III ULEV125,HGMXT05.3382,standard SUV,6,12/16,17/23,14/19,4,No,457/477
GMC Yukon 1500,5.3,8,Auto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HGMXT05.3384,standard SUV,5,16,23,19,4,No,477
GMC Yukon 1500,5.3,8,Auto-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HGMXT05.3384,standard SUV,6,16,23,19,4,No,477
GMC Yukon 1500,5.3,8,Auto-6,4WD,Ethanol/Gas,FA,B5,Federal Tier 2 Bin 5,HGMXT05.3382,standard SUV,5,11/16,16/22,13/18,3,No,482/497
GMC Yukon 1500,5.3,8,Auto-6,4WD,Ethanol/Gas,CA,L3ULEV125,California LEV-III ULEV125,HGMXT05.3382,standard SUV,6,11/16,16/22,13/18,3,No,482/497
GMC Yukon 1500,5.3,8,Auto-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HGMXT05.3384,standard SUV,5,16,22,18,3,No,497
GMC Yukon 1500,5.3,8,Auto-6,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HGMXT05.3384,standard SUV,6,16,22,18,3,No,497
GMC Yukon 1500,6.2,8,Auto-8,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HGMXT06.2374,standard SUV,5,15,22,17,3,No,512
GMC Yukon 1500,6.2,8,Auto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HGMXT06.2374,standard SUV,6,15,22,17,3,No,512
GMC Yukon 1500,6.2,8,Auto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HGMXT06.2374,standard SUV,5,15,20,17,3,No,531
GMC Yukon 1500,6.2,8,Auto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HGMXT06.2374,standard SUV,6,15,20,17,3,No,531
GMC Yukon 1500 XL,5.3,8,Auto-6,2WD,Ethanol/Gas,FA,B5,Federal Tier 2 Bin 5,HGMXT05.3382,standard SUV,5,12/16,17/23,14/19,4,No,457/477
GMC Yukon 1500 XL,5.3,8,Auto-6,2WD,Ethanol/Gas,CA,L3ULEV125,California LEV-III ULEV125,HGMXT05.3382,standard SUV,6,12/16,17/23,14/19,4,No,457/477
GMC Yukon 1500 XL,5.3,8,Auto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HGMXT05.3384,standard SUV,5,16,23,19,4,No,477
GMC Yukon 1500 XL,5.3,8,Auto-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HGMXT05.3384,standard SUV,6,16,23,19,4,No,477
GMC Yukon 1500 XL,6.2,8,Auto-8,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HGMXT06.2374,standard SUV,5,15,22,17,3,No,512
GMC Yukon 1500 XL,6.2,8,Auto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HGMXT06.2374,standard SUV,6,15,22,17,3,No,512
GMC Yukon XL 1500,5.3,8,Auto-6,4WD,Ethanol/Gas,FA,B5,Federal Tier 2 Bin 5,HGMXT05.3382,standard SUV,5,11/15,15/22,12/18,3,No,511/502
GMC Yukon XL 1500,5.3,8,Auto-6,4WD,Ethanol/Gas,CA,L3ULEV125,California LEV-III ULEV125,HGMXT05.3382,standard SUV,6,11/15,15/22,12/18,3,No,511/502
GMC Yukon XL 1500,5.3,8,Auto-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HGMXT05.3384,standard SUV,5,15,22,18,3,No,502
GMC Yukon XL 1500,5.3,8,Auto-6,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HGMXT05.3384,standard SUV,6,15,22,18,3,No,502
GMC Yukon XL 1500,6.2,8,Auto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HGMXT06.2374,standard SUV,5,14,20,16,2,No,553
GMC Yukon XL 1500,6.2,8,Auto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HGMXT06.2374,standard SUV,6,14,20,16,2,No,553
HONDA Accord,2,4,CVT,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HHNXV02.0J62,midsize car,9,49,47,48,10,Elite,183
HONDA Accord,2,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HHNXV02.0J62,midsize car,8,49,47,48,10,Yes,183
HONDA Accord,2.4,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,HHNXV02.41K3,midsize car,8,27,36,30,7,Yes,292
HONDA Accord,2.4,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HHNXV02.41K3,midsize car,8,27,36,30,7,Yes,292
HONDA Accord,2.4,4,CVT,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HHNXV02.42K3,midsize car,9,27,36,30,7,Yes,292
HONDA Accord,2.4,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HHNXV02.42K3,midsize car,8,27,36,30,7,Yes,292
HONDA Accord,2.4,4,Man-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HHNXV02.4YH3,midsize car,6,23,32,26,6,No,334
HONDA Accord,2.4,4,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HHNXV02.4YH3,midsize car,6,23,32,26,6,No,334
HONDA Accord,2.4,4,SCV-7,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,HHNXV02.41K3,midsize car,8,26,34,29,7,Yes,303
HONDA Accord,2.4,4,SCV-7,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HHNXV02.41K3,midsize car,8,26,34,29,7,Yes,303
HONDA Accord,2.4,4,SCV-7,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HHNXV02.42K3,midsize car,9,26,34,29,7,Yes,303
HONDA Accord,2.4,4,SCV-7,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HHNXV02.42K3,midsize car,8,26,34,29,7,Yes,303
HONDA Accord,3.5,6,Auto-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HHNXV03.57H3,midsize car,6,21,33,25,5,No,350
HONDA Accord,3.5,6,Auto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HHNXV03.57H3,midsize car,6,21,33,25,5,No,350
HONDA Accord,3.5,6,Auto-6,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HHNXV03.5GK3,midsize car,9,21,33,25,5,No,350
HONDA Accord,3.5,6,Auto-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HHNXV03.5GK3,midsize car,8,21,33,25,5,No,350
HONDA Accord,3.5,6,Man-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HHNXV03.5DH3,midsize car,6,18,28,21,4,No,414
HONDA Accord,3.5,6,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HHNXV03.5DH3,midsize car,6,18,28,21,4,No,414
HONDA Accord,3.5,6,SemiAuto-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HHNXV03.57H3,midsize car,6,21,32,24,5,No,362
HONDA Accord,3.5,6,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HHNXV03.57H3,midsize car,6,21,32,24,5,No,362
HONDA Fit,1.5,4,CVT,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HHNXV01.5PH2,station wagon,6,33,40,36,8,Yes,247
HONDA Fit,1.5,4,CVT,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HHNXV01.5PH2,station wagon,6,33,40,36,8,Yes,247
HONDA Fit,1.5,4,Man-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HHNXV01.5PH2,station wagon,6,29,36,32,7,Yes,281
HONDA Fit,1.5,4,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HHNXV01.5PH2,station wagon,6,29,36,32,7,Yes,281
HONDA Fit,1.5,4,SCV-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HHNXV01.5PH2,station wagon,6,32,37,34,8,Yes,260
HONDA Fit,1.5,4,SCV-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HHNXV01.5PH2,station wagon,6,32,37,34,8,Yes,260
HONDA HR-V,1.8,4,CVT,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HHNXV01.8FA3,station wagon,6,28,34,31,7,Yes,289
HONDA HR-V,1.8,4,CVT,2WD,Gasoline,CA,U2,California LEV-II ULEV,HHNXV01.8FA3,station wagon,6,28,34,31,7,Yes,289
HONDA HR-V,1.8,4,CVT,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HHNXV01.8FA3,station wagon,6,27,31,29,7,Yes,314
HONDA HR-V,1.8,4,CVT,4WD,Gasoline,CA,U2,California LEV-II ULEV,HHNXV01.8FA3,station wagon,6,27,31,29,7,Yes,314
